OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
475df75f6ed976018e3cadaf05b8b530,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,s__
4762f91814dbe2a14532d9ae2bf46e19,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,NA
482a66c002854268c16822d94a6949df,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema_D succinifaciens
48562e8234bcac97444b32a8708df563,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A_141781,s__Blautia_A_141781 obeum
489c063bfcfa47ac1e024f763b5b41eb,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Haloplasmatales_A,f__Turicibacteraceae,g__Turicibacter,NA
490357e0111a8b3a1b74608e610d1d08,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9983_A,f__UBA9973,g__,s__
49298bbbd90f9e87419edda08ac5692a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,NA
49b8b5261a28fa452253933e1df8771f,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Streptomycetales_400645,f__Streptomycetaceae_400641,g__Streptomyces_G_395345,NA
49f5ed1887cbab672a6028de3d84a85d,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales_993777,f__Leptotrichiaceae,g__Leptotrichia_A_993758,s__Leptotrichia_A_993758 buccalis
4a49192e3d5f8d6041c04cf24e64abd9,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
4a58d807cd601faed7c35bb755ec9265,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira sp000436535
4a9ae544b46b75b469ba1ba629b2ed42,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Frisingicoccus,s__Frisingicoccus caecimuris
4aa5c5169acccc2b5dfbba49085afadb,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C_59129,NA
4adfd88413c65a113c515d7b1a0a145e,d__Bacteria,NA,NA,NA,NA,NA,NA
4afbe7d672073eb4c9b78bf1b4b08a89,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_C_71351
4b8523d15ea3b5da53aeec0718c55b29,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola_A_858004,s__Phocaeicola_A_858004 paurosaccharolyticus
4b90babac59d6d7e900fdb89635d238a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,NA
4bd5bd89d2fe4d6fc313be2ce66f39fb,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,NA,NA
4c685f952872038812804ea59d119967,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Clostridiales,f__Clostridiaceae_222000,g__Clostridium_T,NA
4cbeb5a3a91598c88f79ff9cb2acd94d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A_141781,s__Blautia_A_141781 avistercoris
4ccae076ea803d62d3e97509326ec453,d__Bacteria,p__Cyanobacteria,c__Vampirovibrionia,o__,f__,g__,s__
4d1e20a5288ea3a374285153703a2d9b,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__RF39,f__UBA660,g__,s__
4f3b06ca6dedc18342701e1a28b1c87d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,NA,NA
4f9ba35fed3035fc4202dbfd58446c0a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
507263b637a139ecb05c13cc7324225d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__CAG-272,g__RUG13077,s__
51c73d4e03db0b790af9d4e8c50d5173,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,NA,NA,NA,NA
5319454b2d3d1744968af38043905b76,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium_A,s__Phascolarctobacterium_A succinatutens
5337c1529f2eb386288c78422e96ac43,d__Bacteria,NA,NA,NA,NA,NA,NA
5364cd08e58a6dc8230fb904dc1ae3f0,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Christensenellales,f__,g__,s__
53ccc6b253fb7a689c70995f28633b0b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,NA
559b7c88be3da658af758421b2ad31fa,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides_H,s__Bacteroides_H faecichinchillae
55a9f51b6b0f2d5fdfebc2d4087b36ee,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,NA
56548ddae2e9a724ed04762f9a6e740b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methyloparacoccus,NA
56ade9faa6f65f181e063fc9c076020c,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Butyribacter,s__Butyribacter sp001916135
56c5d5fe213aebd20bc8733dee947491,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella sp002251365
573da17650381882211eb567d2e43a63,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales_A_737866,f__Succinivibrionaceae,g__WG-1,s__WG-1 sp000222855
573dfa4b64b6aa82f1999625863126af,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Acutalibacteraceae,g__Clostridium_E,s__
5758e293886b822f4049458e5013e865,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__Lawsonibacter,s__Lawsonibacter sp014287875
5798605a7fc5bc73d5dcedd6bab1d342,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__UBA644,g__UBA644,s__UBA644 sp002299265
57b7074ec9d97303cb930ad27b31d36e,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_Q,NA
57e4c05148b475b09eccbb74dc667f67,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales_A_737866,f__Succinivibrionaceae,g__Succinivibrio,s__Succinivibrio hippei_B
57ec1d2a39e74ff549ff410094737e62,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas_L_486704,NA
58297ab7c888cc32d11fe1d43b520596,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E bromii
5962207617eb7c83909b18a297720f7a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_C_71351
5995af44227118ea3bd97aa3061f6997,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,NA
5ac3b325295279721673350b3b8cc2a7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella hominis
5acb8355f907649d6977ba9acd68c391,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__,s__
5b8a194c757db0814e8bc5b3295fd719,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
5bcb36f5d2310ae2e498f9b2a88c1918,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__CAG-272,g__QALR01,NA
5c0b06a565a8837e4426e714129901ab,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Acutalibacteraceae,g__,s__
5d5f6988be5f50f11092e05f4a87e8fe,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__C-19,s__
5da87da7858eb86c300e98a1e5c0709d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Clostridiales,f__Clostridiaceae_222000,g__Clostridium_P,s__Clostridium_P tarantellae
5df6ea47c224592173b2e55350f7c46d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__CAG-83,s__CAG-83 sp000431575
5e3e65493a7c1a024eb53e747e1efa2d,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia massiliensis
5e5d7a552be6736ace934f450bfa9e49,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola_A_858004,NA
5e75b2bab2a350bfa750fa7876cb483d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
5ef894aa51bf00d576ff3abf541275bf,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae_777934,o__RFP12,f__UBA1067,g__Spyradenecus,s__Spyradenecus sp004555175
5f17a3abee05a4b663dedee5a812be95,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides_H,s__Bacteroides_H acidifaciens
5f4922dc5aaf55f06044855674aa76af,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Christensenellales,f__CAG-74,g__,s__
60f0c828b4d1a20e88cfae60ec4647e4,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
61672eaa26bd9c9e909eb50db57664d6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella rara
6389ea68c2c9399ed5322744b996e3d2,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__,f__,g__,s__
64be2552c2867de0098f211c0571ced9,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema_D succinifaciens
6520073aa13c676c06bdc822f689e226,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__CAG-274,g__CAG-274,s__
65939d9260683ad56f6f1d4c954c725a,d__Bacteria,NA,NA,NA,NA,NA,NA
667acfc33e6ba310d3229b8b7f31c6e7,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A_141781,s__Blautia_A_141781 schinkii
66c4382fc4b8edd61b72d6560c5d8b5e,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Phocea,s__
68081bb1d649343a11ea178f16603f2e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella timonensis
688473b6e83aa764741b8c55cfa2252a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
68e7c439ae6b6d751e4cfe79af5d302f,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
6a17c1611e514d154042653e2af7a03d,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Micrococcaceae,g__Kocuria,NA
6a3baa44d9a6683284475964bce142d1,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter_164119,s__
6a5b090c0e62c879e731db37447ffeaf,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,NA
6ad61154bd73ba5737ca2e443e1afd9e,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__TANB77,f__CAG-508,NA,NA
6b9e1cb90f047bc3aff21139b9569a45,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,NA,NA,NA,NA
6ba1141f9e54d30c0ff1830ff10b0c12,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
6bbeeba125e6294b25cc0db6cf1af032,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella timonensis
6d33f7f43c756c2d6bfbcacc1c7f2900,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__Faecousia,s__Faecousia sp000434635
6d4839ba297ac0f99e051a71516c73a4,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__CAG-83,s__CAG-83 sp900545585
6d4ca4ef1d8f2523229e3209850bb168,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides_B_862066,s__Parabacteroides_B_862066 distasonis
6dcfba6fa0169d1805d83b9b2a844193,d__Bacteria,p__Cyanobacteria,c__Vampirovibrionia,o__Gastranaerophilales,f__Gastranaerophilaceae,g__Zag111,s__Zag111 sp001899395
6fca22ed41e478de4d5426c2788c2393,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
7026481aad43d0d9c2fcbf943960ad8a,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__
720b075963665ce14b9b28ea4ede2a2f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella pectinovora
72bc5cc92a493d4382fd9da605a31f52,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__CAG-83,s__CAG-83 sp000431575
746b8eb78c8cc555a7a8c9e19b9abd4f,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,s__Anaerostipes faecalis
7480743ff4c1f75cef45b4b0601d4ef8,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__CAG-83,s__CAG-83 sp000431575
74a3a0f1bad4ac6562aab492cb7c3957,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Butyrivibrio_A_180067,s__Butyrivibrio_A_180067 crossotus
74ee5a9a04e6f6eff27377dff72a04b3,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__UBA946,s__UBA946 sp009777725
7594db04938366870eff9d6c177f8c97,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__Lawsonibacter,s__
75a610d04e8aaf5bc41cb65c7bec8ab7,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,s__
76210ecafae33fe25c7058507c5ab603,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia sp001940165
76f772b39e4973fb23938ab5e005148c,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
77ad0a6186f23752479ad0129995f82e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__UBA3263,s__UBA3263 sp001689615
77bbafa8fb8886433bab810fadb52173,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter_A_155507,s__
7801ac1231469cecedfedc9d341646b4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas_G_483406,s__Sphingomonas_G_483406 montana
783a3fb34741cb03371fa1f394a25694,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae_777934,o__RFP12,f__UBA1067,g__UBA1067,s__
78772c90b05e5b42ffb9679de30d9ba1,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Micrococcaceae,g__Rothia,s__Rothia sp001808955
79ea2271cf419806ba30101371a4c148,d__Bacteria,NA,NA,NA,NA,NA,NA
7a10b8222baeebd2de0d7d680a40041d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,NA
7a608e7c509f724e2c48f54645352b39,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__CAG-83,s__CAG-83 sp000431575
7b670e848ecaa456d4b475258f7d3881,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales_877923,f__Flavobacteriaceae,g__Flavobacterium,NA
7b8a3013fff1283d86dc56fc60070b47,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A_141781,s__Blautia_A_141781 obeum
7bda9a0c4adb4e56dc3566267359fa2d,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__RF39,f__UBA660,g__Onthocola_B,s__Onthocola_B sp000437355
7c81575bfb327a587a1c209cba2adb02,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Acutalibacteraceae,g__UMGS1071,s__UMGS1071 sp900548305
7c883839ce4879255f920bd7af8ed053,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella hominis
7cedabfcd6049c2e921737ca5990b78a,d__Bacteria,p__Firmicutes_B_370539,c__Peptococcia,o__Peptococcales,f__Peptococcaceae_369362,g__Peptococcus,s__Peptococcus niger
7cf5b25d27485594cc57a753af2dfe78,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola_A_858004,s__Phocaeicola_A_858004 vulgatus
7d95a882d9ad55db29edac096a60fddd,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__UBA935,s__
7e9f8223235ee315fc22dc596a308ce4,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Anaerotruncus,s__Anaerotruncus massiliensis_A
7f3a9ad790cc040f283ec0b62e189265,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,g__UBA9715,s__UBA9715 sp902788545
7fa0b2d4fb7bcff046384b5dafd1adc6,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Peptostreptococcales,f__Filifactoraceae_235894,NA,NA
7fddfac194072b1e931077c5a897d9cd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__,s__
7fe270e01f04b425ee0086b25d299fca,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella timonensis
807ea16784aba48b360371e0543e3929,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA11471,g__UBA11471,s__
8092dc5724f29688accf9c665e01ec85,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,NA,NA,NA,NA
80f7c49fafbd5bcb66756cb6dea38048,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Paramuribaculum,s__Paramuribaculum sp900551515
8131604b9a134a9fff1bf3232157d03a,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
81d141d233d11f3d935e7563d80b4c1f,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
81de759324c87acbe4fc63604cf48359,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__UBA1394,s__UBA1394 sp900066845
8297f2466856e1f476669a39325176b7,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__RF39,f__UBA660,g__Faecisoma,s__
8355424843a0901f362fd89bf071b26d,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,NA,NA
839c48a1b0c9f2fbcb6c59226622acff,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides_H,NA
83bd3f55030a58279b67b5cb0517ba46,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,NA,NA
83cffc67af1212fe2e2781d6ea2c0a33,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium_A,s__Phascolarctobacterium_A succinatutens
83e84f9e75831a00e5ec3931edb7d4f4,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Butyricicoccaceae,g__Agathobaculum,s__Agathobaculum desmolans
8480bc3f41640df1c0350800926d5183,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,NA,NA
8492a1f038f40211e8cdd66f4e6bcdfe,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__CAG-272,NA,NA
84c298928b0e3210e2fbf00fabd4d235,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium sp002160895
85cbc1eb6aece022aa623f6952e3c52f,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__RF39,f__UBA660,g__CAG-710,s__
85f6e79bfc954014223d9968019bd426,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Oscillospiraceae_88309,g__Limivicinus,s__Limivicinus sp002320035
85fb139dd4015626730e8feb615414e5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales_595427,f__Burkholderiaceae_A_595427,g__Parasutterella,NA
87316064fb20e09683dbd697d17dd8e0,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,NA,NA
877ac54bf54622fffc993cf9335b74cc,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Coprobacillaceae,g__Catenibacterium,s__Catenibacterium sp000437715
87a34092d78af31f96791d6b8cd62880,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella seregens
88bbc57fa866ddaed91d312ff4181842,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__TANB77,f__CAG-508,g__Merdicola,s__Merdicola sp900552655
89dd0c22213e3373eae9587f63c1750f,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,NA,NA
8a107f8c8903725e15f488b69192bfff,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__UBA7173,s__UBA7173 sp002491305
8c25261a5751192bd198259dacb0480e,d__Bacteria,p__Patescibacteria,c__Paceibacteria,NA,NA,NA,NA
8d18b135261737b359d431cc81e6114b,d__Bacteria,NA,NA,NA,NA,NA,NA
8e0764973bb7c2864e1104e07b92c38d,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,s__
8e090a5ff40c4a9b15124ae34810d107,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,NA
8ee5d252715457f550d27bab5e5e5309,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium_388775,NA
8ef99b5710bef07bd8a695a9d05327c3,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Anaerotignaceae,g__,s__
8f0636db727dde63d234edee0fe12859,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,NA,NA
9012f1b4204cfe2243e382ec660dcc58,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Megasphaeraceae,g__Caecibacter,s__Caecibacter sp003467125
91c65347dab1477c5c6bfc77625f0d80,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__RF39,f__UBA660,g__RUG13038,s__
91cc764b495f1ffb090e8403bbfcafe6,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,NA
92209f0e3578e7c0350cc7e2b8f5a3cb,d__Bacteria,p__Myxococcota_A_473307,c__Polyangia_463783,o__Polyangiales,f__Polyangiaceae,g__Labilithrix,s__Labilithrix luteola
9221ef6a57e9bda43c1040c9ff7ec040,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola_A_858004,NA
92b78e1e6c59b35a379967e69d2ae1e4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Paramuribaculum,s__Paramuribaculum sp900551515
93372f4fd1a213416bb5a721b0b41e47,d__Bacteria,NA,NA,NA,NA,NA,NA
9361887d9081d2b67000adc8d43e2147,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__CAG-272,g__QALR01,s__
9380add6f171b269513624113b3d9f14,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C_59129,s__Ruminococcus_C_59129 flavefaciens_B
940e02784d38940ba6a3da69b4bcd7a7,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia massiliensis
94832db5137d700db13b7648714a89f2,d__Bacteria,p__Firmicutes_D,c__Bacilli,o__Bacillales_H,f__Salisediminibacteriaceae,NA,NA
94ce356fe1693e6fd870ab249b94de13,d__Bacteria,p__Firmicutes_A,c__Clostridia_258483,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E sp900314705
94ea994e82066f79842d7f69a146f293,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella maculosa
953f55f1d5c110e0264a989976083ba2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp900546395
